gene_id,gene_short_name,timepoint,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000122566,HNRNPA2B1,3,0.28708352191682845,2.6917719012332992,0.821727992547741,0.3493656350037867,1.0435679879136658e-5,0.8272199093011964,1
ENSG00000198918,RPL39,3,0.2840239549448043,15.244060162618318,0.9082440614811365,0.31271765705974097,0.02007954520330227,9.82560798673461e-22,9.885937219773161e-17
ENSG00000177600,RPLP2,3,0.27411875413266557,10.903423430276888,0.9148812296227294,0.299622229921259,0.026020809641010428,1.0835991523267364e-27,1.0902524511220227e-22
ENSG00000168066,SF1,3,0.3329055411684499,2.9402456226413403,0.8366325104797392,0.3979113135079537,0.0010462067684534452,0.028852588362887968,1
ENSG00000251562,MALAT1,3,0.45126627044949513,127.43491103473852,0.9997671169073126,0.4513713872141002,0.056181623217941574,7.19733254721127e-58,7.241524169051147e-53
ENSG00000197728,RPS26,3,0.3017432874653922,11.386874954936216,0.8855379599441081,0.34074574000694124,6.177357314411403e-4,0.09308619337966796,1
ENSG00000229117,RPL41,3,0.2903888402202755,7.03710308395008,0.8858872845831393,0.3277943427723089,0.010001305659067422,1.3930554012679046e-11,1.4016087614316895e-6
ENSG00000133639,BTG1,3,0.31262804341276274,8.24421574636321,0.9579646017699115,0.326346133077526,0.002011492620946961,0.0024417430930289705,1
ENSG00000211897,IGHG3,3,0.28241690758736543,2.3630560584012645,0.7114578481602236,0.3969552213355637,0.001159855197068308,0.021383423835382675,1
ENSG00000211899,IGHM,3,0.41978674241131625,6.7012604445260635,0.9077782952957615,0.4624331123433022,0.022862243148678553,1.5874742171759322e-24,1.5972213088693925e-19
ENSG00000140264,SERF2,3,0.2825716374007662,5.797033180273399,0.9094084769445738,0.31072025889856336,0.009130470137123042,1.0640897958845269e-10,1.070623307231258e-5
ENSG00000166710,B2M,3,0.2977751009431991,24.88727402695352,0.9632044713553796,0.3091504553796173,0.018015737183607165,1.1611693038645525e-19,1.168298883390281e-14
ENSG00000137818,RPLP1,3,0.27113174217931507,40.13869998815417,0.9754308337214718,0.2779610125147377,0.04950334542044645,3.443793066421504e-51,3.464937955849332e-46
ENSG00000051523,CYBA,3,0.2827520521985562,3.371918180316294,0.8227759664648346,0.343656187982055,9.609681252388314e-4,0.03620933093741167,1
ENSG00000167526,RPL13,3,0.28192171227110824,30.10526965705408,0.9509781089892874,0.29645447104007316,0.03650516925827,3.4594812453247415e-38,3.4807224601710356e-33
ENSG00000173812,EIF1,3,0.2777322411027791,8.090127491617322,0.9573823940381928,0.29009541311003006,0.021298051772409565,5.882792741647034e-23,5.918913089080747e-18
ENSG00000108654,DDX5,3,0.2912908491304733,4.0601953469366805,0.8940381928272008,0.3258147710774296,0.002502297094831891,7.24689343421505e-4,1
ENSG00000177885,GRB2,3,0.27277385686544947,1.9125838071475005,0.721821145784816,0.3778967386288885,2.8526366418858696e-5,0.718194558977522,1
ENSG00000171858,RPS21,3,0.27561616518263404,9.9269231832111,0.8885654401490451,0.31018105446055055,0.0210829096843585,9.67024095684587e-23,9.729616236320903e-18
ENSG00000130255,RPL36,3,0.27782426025061696,9.647685371762986,0.8900791802515138,0.3121343206478674,0.016244371662623748,7.008138594906676e-18,7.051168565879404e-13
ENSG00000233927,RPS28,3,0.2773675830149622,16.203542849670328,0.9236143455985095,0.3003067073792859,0.030407001085739602,4.38633646376378e-32,4.4132685696512894e-27
ENSG00000104894,CD37,3,0.29999501619099994,8.301051996310601,0.9472519795062878,0.3167003317822136,0.006972815983829804,1.671876351454002e-8,0.0016821416722519295
ENSG00000100201,DDX17,3,0.2855864436281774,1.6471470579393468,0.6297158826269212,0.4535163420633853,0.013928073962528726,1.5048775728987297e-15,1.5141175211963278e-10
ENSG00000198888,MT-ND1,3,0.4018967309238395,19.94743280160943,0.9976711690731253,0.4028348652163788,0.02353575745036167,3.3528665057346967e-25,3.373453106079908e-20
ENSG00000198763,MT-ND2,3,0.4015847445884662,10.568454472928927,0.9821844434094085,0.4088689729135445,0.0123955423453851,5.285874932794071e-14,5.318330204881426e-9
ENSG00000198804,MT-CO1,3,0.41428915366173114,61.81700705204998,0.9997671169073126,0.4143856570751161,0.024138417580171354,8.342142839701836e-26,8.393363596737605e-21
ENSG00000198712,MT-CO2,3,0.4192113459209735,59.94077102393955,0.9997671169073126,0.41930899589672954,0.03817907205115672,7.316335862311807e-40,7.361258164506401e-35
ENSG00000228253,MT-ATP8,3,0.3978714351678681,11.622387624434136,0.9889380530973452,0.402321898648493,0.011020208719632203,1.2961485976922708e-12,1.3041069500821013e-7
ENSG00000198899,MT-ATP6,3,0.42743904113255216,21.70493848954245,0.9979040521658128,0.428336812747533,0.04812751813343653,8.187194086579713e-50,8.237463458271313e-45
ENSG00000198938,MT-CO3,3,0.39948909237876284,48.01279241803067,0.9997671169073126,0.39958214830524286,0.019388767610492134,4.851014821731056e-21,4.880800052736485e-16
ENSG00000198840,MT-ND3,3,0.4361823815320739,23.64371618346686,0.9984862598975315,0.4368436492825015,0.09184713789732288,1.4230974713584805e-93,1.4318352898326217e-88
ENSG00000212907,MT-ND4L,3,0.4211089958749883,35.469930827502644,0.9996506753609687,0.42125615102788583,0.03898436729917967,1.144624244889788e-40,1.1516522377534114e-35
ENSG00000198886,MT-ND4,3,0.39751447221434266,10.61311379461597,0.9811364694923148,0.4051571667905026,0.01727074858845959,6.509973402862132e-19,6.549944639555706e-14
ENSG00000198786,MT-ND5,3,0.37998248421734887,11.913720480668703,0.9880065207265952,0.3845951177912307,0.015519318468620586,3.75905283920168e-17,3.782133423634378e-12
ENSG00000198695,MT-ND6,3,0.30327786719271654,2.528662507434631,0.7163483931066604,0.42336643749204317,0.007060892884017395,1.3591177366540587e-8,0.0013674627195571145
ENSG00000198727,MT-CYB,3,0.40131522056310276,35.031211390344296,0.9989520260829063,0.401736229653331,0.018054664675545472,1.0611666604290654e-19,1.0676822237241e-14
