R_version	name	version	date_time	hash	binary_location	status
4.3.2	conquer	1.3.3	2024-01-31T05:31:14Z	637c587b71fda8286dc6228dc2daf578	/workspace/rst/cache_R_4_3.2/library/conquer/1.3.3/637c587b71fda8286dc6228dc2daf578/conquer	available
4.3.2	contfrac	1.1.12	2024-01-31T02:18:57Z	48369e563b46ea5e4ddc3e022ed15187	/workspace/rst/cache_R_4_3.2/library/contfrac/1.1-12/48369e563b46ea5e4ddc3e022ed15187/contfrac	available
4.3.2	corpcor	1.6.10	2024-01-31T05:31:22Z	28b4a75d03f2b5e890b763ca74d3f0f6	/workspace/rst/cache_R_4_3.2/library/corpcor/1.6.10/28b4a75d03f2b5e890b763ca74d3f0f6/corpcor	available
4.3.2	correlation	0.8.4	2024-01-31T05:31:29Z	2cce5d0129734f42d1fe977aaf7244b8	/workspace/rst/cache_R_4_3.2/library/correlation/0.8.4/2cce5d0129734f42d1fe977aaf7244b8/correlation	available
4.3.2	corrplot	0.92	2024-01-31T02:28:10Z	90119f1e9017c8cf906c9f4054456513	/workspace/rst/cache_R_4_3.2/library/corrplot/0.92/90119f1e9017c8cf906c9f4054456513/corrplot	available
4.3.2	covr	3.6.4	2024-01-31T05:31:35Z	9144f1cfe4b366d45b6e36b493c30386	/workspace/rst/cache_R_4_3.2/library/covr/3.6.4/9144f1cfe4b366d45b6e36b493c30386/covr	available
4.3.2	cowplot	1.1.3	2024-01-31T02:28:10Z	c9b11dc91007157b892b0cd1c69671c6	/workspace/rst/cache_R_4_3.2/library/cowplot/1.1.3/c9b11dc91007157b892b0cd1c69671c6/cowplot	active
4.3.2	cowsay	0.9.0	2024-01-31T05:31:43Z	e30d5aea5a50dc3b0defd0de8746a3b5	/workspace/rst/cache_R_4_3.2/library/cowsay/0.9.0/e30d5aea5a50dc3b0defd0de8746a3b5/cowsay	available
4.3.2	cpp11	0.4.7	2024-01-31T01:24:06Z	9f614e3b9fe24656b66781b60e9bc988	/workspace/rst/cache_R_4_3.2/library/cpp11/0.4.7/9f614e3b9fe24656b66781b60e9bc988/cpp11	available
4.3.2	crayon	1.5.2	2024-01-31T01:24:06Z	9ec45ab0c7e18e3bbac8261673ff5a5a	/workspace/rst/cache_R_4_3.2/library/crayon/1.5.2/9ec45ab0c7e18e3bbac8261673ff5a5a/crayon	available
4.3.2	credentials	2.0.1	2024-02-15T15:04:08Z	1f8f7c32cba18eb2d21b85efa0583395	/workspace/rst/cache_R_4_3.2/library/credentials/2.0.1/1f8f7c32cba18eb2d21b85efa0583395/credentials	available
4.3.2	crosstalk	1.2.1	2024-01-31T01:58:22Z	90bc38e6a662c687a6c2793aeae061ed	/workspace/rst/cache_R_4_3.2/library/crosstalk/1.2.1/90bc38e6a662c687a6c2793aeae061ed/crosstalk	available
4.3.2	crul	1.4.0	2024-01-31T05:31:50Z	3709cf731e2092b44524ac3b63d7a03f	/workspace/rst/cache_R_4_3.2/library/crul/1.4.0/3709cf731e2092b44524ac3b63d7a03f/crul	available
4.3.2	cubature	2.1.0	2024-01-31T05:31:57Z	27f6b0cb4661caadd57f0c67f67750c2	/workspace/rst/cache_R_4_3.2/library/cubature/2.1.0/27f6b0cb4661caadd57f0c67f67750c2/cubature	available
